1530;241;5;2023-04-17;20212014050037;2023-04-17 21:02:26;2023-04-17 22:03:46
1494;168;2;2023-04-17;20222014050036;2023-04-17 19:00:02;2023-04-17 20:30:00
1495;168;2;2023-04-17;20222014050039;2023-04-17 19:01:57;2023-04-17 20:30:00
1496;168;2;2023-04-17;20212014050026;2023-04-17 19:02:19;2023-04-17 20:30:00
1497;168;2;2023-04-17;20212014050044;2023-04-17 19:02:52;2023-04-17 20:30:00
1498;168;2;2023-04-17;20212014050011;2023-04-17 19:03:49;2023-04-17 20:30:00
1499;168;2;2023-04-17;20222014050031;2023-04-17 19:04:12;2023-04-17 20:30:00
1500;168;2;2023-04-17;20222014050005;2023-04-17 19:05:44;2023-04-17 20:30:00
1501;168;2;2023-04-17;20222014050026;2023-04-17 19:05:53;2023-04-17 20:30:00
1502;168;2;2023-04-17;20222014050029;2023-04-17 19:06:45;2023-04-17 20:30:00
1503;168;2;2023-04-17;20222014050022;2023-04-17 19:07:59;2023-04-17 20:30:00
1504;168;2;2023-04-17;20222014050033;2023-04-17 19:10:14;2023-04-17 20:30:00
1505;168;2;2023-04-17;20231014050033;2023-04-17 19:10:44;2023-04-17 20:30:00
1506;168;2;2023-04-17;20222014050034;2023-04-17 19:11:55;2023-04-17 20:30:00
1507;168;2;2023-04-17;20221014050025;2023-04-17 19:12:13;2023-04-17 20:30:00
1508;168;2;2023-04-17;20222014050006;2023-04-17 19:18:41;2023-04-17 20:30:00
1509;168;2;2023-04-17;20221014050024;2023-04-17 19:22:04;2023-04-17 20:30:00
1510;168;2;2023-04-17;20222014050021;2023-04-17 19:26:39;2023-04-17 20:30:00
1511;168;2;2023-04-17;20222014050020;2023-04-17 19:48:20;2023-04-17 20:30:00
1489;197;1;2023-04-17;20221014050014;2023-04-17 16:30:22;2023-04-17 17:54:34
1490;197;1;2023-04-17;20211014050023;2023-04-17 16:32:58;2023-04-17 18:00:00
1491;197;1;2023-04-17;20191014050040;2023-04-17 16:33:55;2023-04-17 18:00:00
1492;197;1;2023-04-17;20221014050007;2023-04-17 16:35:13;2023-04-17 18:00:00
1493;197;1;2023-04-17;20181014050020;2023-04-17 16:38:34;2023-04-17 17:59:21
1549;242;5;2023-04-20;20202014050016;2023-04-20 20:41:21;2023-04-20 22:04:48
1550;242;5;2023-04-20;20211014050009;2023-04-20 20:42:08;2023-04-20 21:56:47
1551;242;5;2023-04-20;20211014050026;2023-04-20 20:42:21;2023-04-20 22:03:11
1552;242;5;2023-04-20;20201014050015;2023-04-20 20:42:47;2023-04-20 22:02:05
1553;242;5;2023-04-20;20192014050019;2023-04-20 20:42:56;2023-04-20 22:09:26
1554;242;5;2023-04-20;20192014050022;2023-04-20 20:43:08;2023-04-20 22:09:20
1555;242;5;2023-04-20;20212014050020;2023-04-20 20:43:35;2023-04-20 20:43:35
1556;242;5;2023-04-20;20192014050015;2023-04-20 20:43:47;2023-04-20 22:08:37
1557;242;5;2023-04-20;20212014050036;2023-04-20 20:46:23;2023-04-20 21:48:07
1558;242;5;2023-04-20;20201014050038;2023-04-20 20:48:08;2023-04-20 22:01:41
1559;242;5;2023-04-20;20172014050035;2023-04-20 20:48:53;2023-04-20 22:10:00
1560;242;5;2023-04-20;20181014050033;2023-04-20 20:49:55;2023-04-20 22:00:36
1561;242;5;2023-04-20;20181014050041;2023-04-20 20:50:09;2023-04-20 22:10:00
1562;242;5;2023-04-20;20202014050023;2023-04-20 20:50:20;2023-04-20 22:02:02
1563;242;5;2023-04-20;20212014050037;2023-04-20 21:09:42;2023-04-20 22:01:38
1535;167;2;2023-04-20;20222014050036;2023-04-20 19:00:55;2023-04-20 20:27:53
1536;167;2;2023-04-20;20222014050032;2023-04-20 19:02:00;2023-04-20 20:27:44
1537;167;2;2023-04-20;20212014050011;2023-04-20 19:06:04;2023-04-20 20:27:46
1538;167;2;2023-04-20;20222014050021;2023-04-20 19:07:05;2023-04-20 20:27:41
1539;167;2;2023-04-20;20212014050044;2023-04-20 19:07:07;2023-04-20 20:28:10
1540;167;2;2023-04-20;20222014050039;2023-04-20 19:08:24;2023-04-20 20:27:50
1541;167;2;2023-04-20;20222014050022;2023-04-20 19:08:33;2023-04-20 20:28:24
1542;167;2;2023-04-20;20222014050011;2023-04-20 19:09:35;2023-04-20 20:28:59
1543;167;2;2023-04-20;20222014050005;2023-04-20 19:10:06;2023-04-20 20:28:54
1544;167;2;2023-04-20;20221014050024;2023-04-20 19:17:49;2023-04-20 20:27:37
1545;167;2;2023-04-20;20221014050025;2023-04-20 19:18:55;2023-04-20 20:27:41
1546;167;2;2023-04-20;20231014050033;2023-04-20 19:22:01;2023-04-20 20:28:19
1547;167;2;2023-04-20;20212014050010;2023-04-20 19:48:26;2023-04-20 20:30:00
1548;167;2;2023-04-20;20222014050020;2023-04-20 20:10:22;2023-04-20 20:30:00
1531;198;1;2023-04-20;20211014050023;2023-04-20 16:32:01;2023-04-20 18:00:00
1532;198;1;2023-04-20;20181014050020;2023-04-20 16:33:09;2023-04-20 18:00:00
1533;198;1;2023-04-20;20221014050014;2023-04-20 16:33:25;2023-04-20 17:56:10
1534;198;1;2023-04-20;20191014050040;2023-04-20 16:33:27;2023-04-20 18:00:00
1590;243;5;2023-04-24;20201014050029;2023-04-24 20:40:34;2023-04-24 22:07:17
1591;243;5;2023-04-24;20201014050015;2023-04-24 20:40:45;2023-04-24 21:52:10
1592;243;5;2023-04-24;20202014050016;2023-04-24 20:40:49;2023-04-24 21:57:33
1593;243;5;2023-04-24;20212014050036;2023-04-24 20:41:56;2023-04-24 21:51:14
1594;243;5;2023-04-24;20192014050022;2023-04-24 20:41:56;2023-04-24 22:07:16
1595;243;5;2023-04-24;20172014050035;2023-04-24 20:42:56;2023-04-24 22:08:52
1596;243;5;2023-04-24;20212014050020;2023-04-24 20:43:05;2023-04-24 20:43:05
1597;243;5;2023-04-24;20211014050009;2023-04-24 20:44:34;2023-04-24 21:57:47
1598;243;5;2023-04-24;20201014050038;2023-04-24 20:44:43;2023-04-24 21:52:46
1599;243;5;2023-04-24;20202014050023;2023-04-24 20:44:45;2023-04-24 22:01:58
1600;243;5;2023-04-24;20211014050026;2023-04-24 20:45:19;2023-04-24 21:58:06
1601;243;5;2023-04-24;20192014050015;2023-04-24 20:45:32;2023-04-24 22:07:15
1602;243;5;2023-04-24;20181014050033;2023-04-24 20:45:42;2023-04-24 22:08:49
1603;243;5;2023-04-24;20181014050041;2023-04-24 20:46:04;2023-04-24 20:46:04
1604;243;5;2023-04-24;20181014050042;2023-04-24 20:46:58;2023-04-24 22:08:01
1605;243;5;2023-04-24;20201014050008;2023-04-24 20:47:13;2023-04-24 22:02:36
1606;243;5;2023-04-24;20212014050037;2023-04-24 20:50:49;2023-04-24 22:08:27
1569;166;2;2023-04-24;20192014050017;2023-04-24 19:00:05;2023-04-24 20:30:00
1570;166;2;2023-04-24;20222014050036;2023-04-24 19:00:18;2023-04-24 20:30:00
1571;166;2;2023-04-24;20222014050032;2023-04-24 19:00:31;2023-04-24 20:30:00
1572;166;2;2023-04-24;20222014050029;2023-04-24 19:01:39;2023-04-24 20:30:00
1573;166;2;2023-04-24;20222014050011;2023-04-24 19:01:51;2023-04-24 20:30:00
1574;166;2;2023-04-24;20222014050022;2023-04-24 19:02:58;2023-04-24 20:29:01
1575;166;2;2023-04-24;20212014050026;2023-04-24 19:03:35;2023-04-24 20:30:00
1576;166;2;2023-04-24;20222014050026;2023-04-24 19:04:18;2023-04-24 20:30:00
1577;166;2;2023-04-24;20222014050033;2023-04-24 19:04:31;2023-04-24 20:30:00
1578;166;2;2023-04-24;20222014050039;2023-04-24 19:05:15;2023-04-24 20:30:00
1579;166;2;2023-04-24;20212014050011;2023-04-24 19:05:57;2023-04-24 20:30:00
1580;166;2;2023-04-24;20212014050044;2023-04-24 19:06:53;2023-04-24 20:30:00
1581;166;2;2023-04-24;20221014050024;2023-04-24 19:08:05;2023-04-24 20:30:00
1582;166;2;2023-04-24;20231014050033;2023-04-24 19:08:10;2023-04-24 20:30:00
1583;166;2;2023-04-24;20222014050005;2023-04-24 19:11:30;2023-04-24 20:30:00
1584;166;2;2023-04-24;20222014050038;2023-04-24 19:14:25;2023-04-24 20:30:00
1585;166;2;2023-04-24;20222014050031;2023-04-24 19:16:37;2023-04-24 20:30:00
1586;166;2;2023-04-24;20222014050021;2023-04-24 19:16:51;2023-04-24 20:30:00
1587;166;2;2023-04-24;20222014050003;2023-04-24 19:19:41;2023-04-24 20:30:00
1588;166;2;2023-04-24;20222014050020;2023-04-24 19:25:51;2023-04-24 20:30:00
1589;166;2;2023-04-24;20212014050010;2023-04-24 19:28:32;2023-04-24 20:30:00
1564;199;1;2023-04-24;20191014050040;2023-04-24 16:30:17;2023-04-24 18:00:00
1565;199;1;2023-04-24;20221014050014;2023-04-24 16:31:13;2023-04-24 18:00:00
1566;199;1;2023-04-24;20181014050020;2023-04-24 16:33:45;2023-04-24 18:00:00
1567;199;1;2023-04-24;20211014050023;2023-04-24 16:34:12;2023-04-24 18:00:00
1568;199;1;2023-04-24;20221014050007;2023-04-24 16:35:26;2023-04-24 18:00:00
1633;244;5;2023-04-27;20202014050016;2023-04-27 20:40:16;2023-04-27 22:00:13
1634;244;5;2023-04-27;20212014050036;2023-04-27 20:40:21;2023-04-27 21:51:45
1635;244;5;2023-04-27;20181014050041;2023-04-27 20:42:28;2023-04-27 22:05:17
1636;244;5;2023-04-27;20192014050019;2023-04-27 20:43:19;2023-04-27 21:56:11
1637;244;5;2023-04-27;20172014050035;2023-04-27 20:43:20;2023-04-27 22:03:35
1638;244;5;2023-04-27;20211014050009;2023-04-27 20:43:40;2023-04-27 21:50:14
1639;244;5;2023-04-27;20201014050015;2023-04-27 20:43:44;2023-04-27 21:59:22
1640;244;5;2023-04-27;20172014050037;2023-04-27 20:44:49;2023-04-27 21:52:38
1641;244;5;2023-04-27;20202014050023;2023-04-27 20:45:12;2023-04-27 22:03:24
1642;244;5;2023-04-27;20192014050022;2023-04-27 20:45:26;2023-04-27 21:57:30
1643;244;5;2023-04-27;20181014050042;2023-04-27 20:46:31;2023-04-27 21:57:47
1644;244;5;2023-04-27;20192014050015;2023-04-27 20:47:51;2023-04-27 22:02:05
1645;244;5;2023-04-27;20201014050038;2023-04-27 20:50:07;2023-04-27 21:56:53
1646;244;5;2023-04-27;20212014050037;2023-04-27 20:51:33;2023-04-27 22:03:48
1647;244;5;2023-04-27;20201014050008;2023-04-27 20:54:07;2023-04-27 22:04:39
1648;244;5;2023-04-27;20181014050033;2023-04-27 20:57:33;2023-04-27 22:05:03
